,UUID,PLAYER,BIRTH_DATE,POS,EXPERIENCE,HEIGHT,WEIGHT,NATIONALITY,COLLEGE
1129,8829f930-7883-40d4-a18d-2e61d2ff535d,Fennis Dembo,1966-01-24,SF,R,6-5,215,US,Wyoming
1130,4e994bb5-bdbe-487a-9b27-7b9432d3e95e,Fernando Martín,1962-03-25,C,R,6-9,220,ES,
1131,5d67bdb3-c024-4c31-8245-c3cb52e7de79,Festus Ezeli,1989-10-21,C,2,6-11,255,NG,Vanderbilt
1132,c32fff2d-4d96-409d-9648-77c53c27e93b,Foots Walker,1951-05-21,PG,9,6-0,184,US,"Vincennes University, West Georgia"
1133,1dddd6b2-957d-488d-bdeb-780c5cd4eda9,Forrest McKenzie,1963-02-16,SF,R,6-7,200,US,Loyola Marymount
1134,57094410-cd04-4e9e-866f-bd90454d8697,Francisco Elson,1976-02-28,C,8,7-0,235,NL,California
1135,908329df-bfd0-4f81-b92a-9463648ff4b0,Francisco García,1981-12-31,SF,9,6-7,195,DO,Louisville
1136,dcdb4f02-3880-498d-92ac-7c2dc4aa9e0e,Frank Brickowski,1959-08-14,PF,11,6-9,240,US,Penn State
1137,f040f976-a735-43ab-b266-6c3e81fadea1,Frank Jackson,1998-05-04,PG,2,6-3,205,US,Duke
1138,75a444ff-6861-4faa-bd24-69fca4f75672,Frank Johnson,1958-11-23,PG,9,6-1,185,US,Wake Forest
1139,d6ae3688-b954-4d1f-b19a-ce34959c9a3a,Frank Kaminsky,1993-04-04,C,5,7-0,240,US,Wisconsin
1140,03b98424-ed45-4377-91d7-b07f9d9782e7,Frank Kornet,1967-01-27,PF,1,6-9,225,US,Vanderbilt
1141,a964bc46-9a55-42ed-9be9-b80ce4445284,Frank Mason III,1994-04-03,PG,3,5-11,190,US,Kansas
1142,eee6970f-dbd7-4bd7-b37f-5d7f251a1472,Frank Ntilikina,1998-07-28,PG,3,6-4,200,BE,
1143,08db5dbe-739c-416c-8037-26b46b30f5d6,Frank Oleynick,1955-02-20,PG,1,6-2,185,US,Seattle University
1144,4be47a77-a7d7-4560-82d3-4dd4ea62287e,Frank Williams,1980-02-25,SG,2,6-3,212,US,Illinois
1145,ad1eb59b-59a4-4132-aaec-58e59bbbd8a5,Frankie King,1972-06-06,SG,1,6-1,185,US,Western Carolina University
1146,12fd95a2-5e89-4c7c-8899-b827e7b25ecb,Frankie Sanders,1957-01-23,SF,1,6-6,200,US,Southern University and A&M College
1147,c0427971-dfaa-446b-9a88-3cd279f32cd8,Franklin Edwards,1959-02-02,PG,6,6-1,170,US,Cleveland State University
1148,f6720fcd-e4cb-49a7-8b26-b26b5341e74c,Fred Brown,1948-08-07,SG,12,6-3,182,US,Iowa
1149,2a0a4c10-989c-4fe0-9b27-2b809690acec,Fred Carter,1945-02-14,SG,7,6-3,185,US,Mount St. Mary's University
1150,6a3b72a5-8587-43fa-94a8-86053869ea7e,Fred Cofield,1962-01-04,PG,1,6-3,190,US,"Oregon, Eastern Michigan"
1151,e006a113-e137-473d-b20e-9402f377c963,Fred Foster,1946-03-18,SF,7,6-5,210,US,Miami University
1152,c5387896-3e5d-45ab-97ca-a50e37eeeed0,Fred Hoiberg,1972-10-15,SG,9,6-4,203,US,Iowa State
1153,32ed52d6-023a-4a08-a217-57bd1115f615,Fred Jones,1979-03-11,SF,6,6-4,210,US,Oregon
1154,83c19e95-19e2-4811-b3f8-9dd6cce554d6,Fred Roberts,1960-08-14,PF,12,6-10,218,US,BYU
1155,e36ac5d1-bb0e-42e4-9077-6b9be67ae914,Fred Saunders,1951-06-13,SF,3,6-7,210,US,Syracuse
1156,7cfbcf7c-89bc-430b-932c-8fe82436cfee,Fred VanVleet,1994-02-25,SG,4,6-1,197,US,Wichita State
1157,a1f0465b-d6cc-4516-be60-1f4317a0e6a1,Fred Vinson,1971-01-28,SG,1,6-4,190,US,Georgia Tech
1158,50083707-98e4-4a33-8c53-c97f14d46bd8,Freddie Boyd,1950-06-13,SG,5,6-2,180,US,Oregon State
1159,9b55eff5-414b-4686-b01d-40fdecc9ce3e,Freddie Gillespie,1997-06-14,PF,R,6-9,245,US,"Carleton College, Baylor"
1160,d4a28f54-1b51-462d-9e8b-24f240d41864,Freddie Lewis,1943-07-01,PG,10,6-0,175,US,Arizona State
1161,070a3d27-d7d4-4131-8f05-b0814e88fa4d,Freeman Williams,1956-05-15,SG,4,6-4,190,US,Portland State
1162,bd2fbec1-6e49-4e45-9f3f-49cae2c18894,Furkan Aldemir,1991-08-09,PF,R,6-10,240,TR,
1163,5c3ebce1-32ee-4851-bceb-6773e57b6ea5,Furkan Korkmaz,1997-07-24,SG,3,6-7,202,TR,
1164,e9cb4de9-2646-40e4-9294-9afdb3496de6,Gabe Pruitt,1986-04-19,SG,1,6-4,170,US,USC
1165,bfb49a71-74d2-45a6-9e6d-fb28efc8e2f3,Gabe Vincent,1996-06-14,PG,1,6-3,200,US,UC Santa Barbara
1166,f037f620-84d4-4cc4-ae50-506f6670df2a,Gabriel Deck,1995-02-08,PF,R,6-8,232,AR,
1167,c3488df4-0014-43fc-8c14-5f6f80650e62,Gail Goodrich,1943-04-23,SG,13,6-1,170,US,UCLA
1168,9bc837d6-75c6-4daa-8eb2-3e22aabb3962,Gal Mekel,1988-03-04,PG,1,6-3,191,IL,Wichita State
1169,cbf8f845-adeb-4447-872c-576d9955d261,Gani Lawal,1988-11-07,PF,R,6-9,234,US,Georgia Tech
1170,36730503-2773-4804-b555-005898ca75cc,Gar Heard,1948-05-03,PF,10,6-6,219,US,Oklahoma
1171,080bf1d5-e306-4393-8b38-c36b5622fe28,Garret Siler,1986-10-25,C,R,6-11,305,US,Augusta State University
1172,856d894c-3805-434c-ad68-68d3ba93e9f1,Garrett Temple,1986-05-08,SG,10,6-5,195,US,LSU
1173,1fd51838-c657-4e63-8ce4-a2d99deb4ed5,Garrison Mathews,1996-10-24,SG,1,6-5,215,US,Lipscomb
1174,c2b30fef-e01d-4eb6-9aff-d45be4b7c1a7,Garth Joseph,1973-08-08,C,R,7-2,315,DM,College of Saint Rose
1175,4d27656c-a134-4225-9f98-62a1e2c837a2,Gary Alexander,1969-11-01,PF,R,6-7,240,US,South Florida
1176,79d6b286-67ed-4180-a5db-f9b1934f36e6,Gary Brokaw,1954-01-11,SG,3,6-4,178,US,Notre Dame
1177,a0657b29-095f-4122-9017-cf07ba965cce,Gary Clark,1994-11-16,PF,2,6-6,225,US,Cincinnati
1178,d6e5222c-c876-4599-a8f8-90128f246a71,Gary Forbes,1985-02-25,SG,1,6-7,220,PA,"Virginia, UMass"
1179,a8a49132-c187-49f7-8fef-9b2437583727,Gary Garland,1957-10-12,PG,R,6-4,180,US,DePaul
1180,9e221ce9-292d-4e74-8312-9f86bdc2ebc4,Gary Grant,1965-04-21,PG,12,6-3,185,US,Michigan
1181,24d85104-9667-4af7-932a-967078900f88,Gary Harris,1994-09-14,SG,6,6-4,210,US,Michigan State
1182,2fe18cc8-f450-4613-bec9-13ce5f6f21d0,Gary Leonard,1967-02-16,C,2,7-1,250,US,Missouri
1183,860745d2-a76f-4f86-be1f-aa518238ef49,Gary Neal,1984-10-03,SG,6,6-4,210,US,"La Salle, Towson University"
1184,3a1e2475-f56b-464f-ad13-28fb4c224bf4,Gary Payton,1968-07-23,PG,16,6-4,180,US,Oregon State
1185,a2b82e60-bbd5-408a-8888-a9198734d4a8,Gary Payton II,1992-12-01,PG,4,6-3,190,US,Oregon State
1186,66ee0aca-e2d8-4d0a-945e-3410aaa3534e,Gary Plummer,1962-02-21,PF,1,6-9,215,US,Boston University
1187,11be3f0f-0f88-4739-be91-30a441a6d871,Gary Trent,1974-09-22,C,8,6-8,250,US,Ohio University
1188,0a06a3a3-0d2a-4a61-929c-4ce01c7ebb33,Gary Trent Jr.,1999-01-18,SG,2,6-5,209,US,Duke
1189,d5d5b60c-a673-420b-8d1f-b6ced26bc06c,Gary Voce,1965-11-24,PF,R,6-9,240,JM,Notre Dame
1190,909d523b-044d-427d-aae0-8adcac962173,Gaylon Nickerson,1969-02-05,SG,R,6-3,190,US,"Wichita State, Butler County Community College, Kansas State, Northwestern Oklahoma State University"
1191,2252f61c-fbf9-4ad4-bbed-52887cb35759,Geert Hammink,1969-07-12,C,2,7-0,262,NL,LSU
1192,8073c1cf-fd64-4e9a-89db-d27b3276b4f5,Gene Banks,1959-05-15,SF,5,6-7,215,US,Duke
1193,72ff5cc2-80c6-4a89-a064-f6d9f8de72b4,Gene Short,1953-08-07,SF,R,6-6,200,US,Jackson State University
1194,076ab1b0-863e-4171-8f78-77ed719b0bbd,Geno Carlisle,1976-08-13,SG,R,6-3,180,US,"Northwestern, California"
1195,3a46d50e-cd2a-41a0-837e-2fcea2306e1e,Geoff Crompton,1955-07-04,C,4,6-11,280,US,UNC
1196,d46cadef-5e50-42eb-812a-3c5ef78b27d4,Geoff Huston,1957-11-08,PG,7,6-2,175,US,Texas Tech
1197,decd23fb-14c2-44c5-9e6a-e6588966e087,Geoff Petrie,1948-04-17,SG,5,6-4,190,US,Princeton
1198,88534f99-0a99-4fd2-885a-bd6583aa79fb,George Gervin,1952-04-27,SG,13,6-7,180,US,Eastern Michigan
1199,eb0170d8-8b53-4b25-af20-f023a1b0f32c,George Hill,1986-05-04,PG,12,6-4,188,US,IUPUI
1200,8c4c9457-91af-43bb-a556-cd6d7c9c53cd,George Johnson,1948-12-18,C,12,6-11,205,US,Dillard University
1201,1de80f2d-1c5b-4498-8a21-9a060a2d284c,George Johnson,1956-12-08,SF,6,6-7,210,US,St. John's
1202,4b79a916-105b-4517-89bc-9193ea6fef79,George Karl,1951-05-12,PG,4,6-2,190,US,UNC
1203,fcf98b18-8c5d-4f01-acb5-cb9e01e2eb89,George King,1994-01-15,SF,R,6-6,225,US,Colorado
1204,6a325ba3-2399-4b4f-a3ba-3d0f71e43af5,George Lynch,1970-09-03,SF,11,6-8,218,US,UNC
1205,793ec170-c98c-462e-ba1e-4349e68a49e6,George McCloud,1967-05-27,SF,11,6-6,205,US,Florida State
1206,4d23f43b-efe0-414f-8472-516b0672a70f,George McGinnis,1950-08-12,PF,10,6-8,235,US,Indiana
1207,8554c369-299f-4a63-80e6-3d10148207b7,George Trapp,1948-07-11,PF,5,6-8,205,US,Cal State Long Beach
1208,6b81e1c9-476c-4e19-9f83-00082f247123,George Zídek,1973-08-02,C,2,7-0,250,CZ,UCLA
1209,91aa8b8d-4876-4023-a051-76b4801d3117,Georges Niang,1993-06-17,PF,4,6-7,230,US,Iowa State
1210,801f640e-b633-40db-889a-0b9a7d286a28,Georgi Glouchkov,1960-01-10,PF,R,6-8,235,BG,
1211,47146de7-6283-4111-9888-9bd2b1b0e1e3,Georgios Papagiannis,1997-07-03,C,1,7-1,240,GR,
1212,237776c9-0611-4a8b-b5e3-852061db02a7,Gerald Brown,1975-07-28,SG,R,6-4,210,US,Pepperdine
1213,03195e84-bef7-4df2-995a-9ae42e0ad77a,Gerald Fitch,1982-08-12,PG,R,6-3,188,US,Kentucky
1214,a54fc2b1-a52d-478c-a534-47076de572a0,Gerald Glass,1967-11-12,SF,3,6-5,221,US,"Delta State University, Ole Miss"
1215,9404fca5-903b-4e99-ba3d-9d8be886d978,Gerald Green,1986-01-26,SG,11,6-6,205,US,
1216,1f94fd54-3de9-4095-90bd-6af3ae266f2e,Gerald Henderson,1956-01-16,PG,12,6-2,175,US,VCU
1217,6a00d89b-7281-49e5-8837-3a95c528a9cc,Gerald Henderson,1987-12-09,SG,7,6-5,215,US,Duke
1218,79a4b0b7-bac3-48c4-ba0e-14bf239a520d,Gerald Madkins,1969-04-18,SG,2,6-4,200,US,UCLA
1219,1d3e2a79-6cec-41c8-b15d-4b0efe681e22,Gerald Paddio,1965-04-21,SF,2,6-7,205,US,UNLV
1220,d9a61648-1a96-4cf1-87d3-8cc41d809f34,Gerald Wallace,1982-07-23,SF,13,6-7,215,US,Alabama
1221,f5dc2243-999d-4b33-80e0-0c7e8cc1a69b,Gerald Wilkins,1963-09-11,SG,12,6-6,185,US,Chattanooga
1222,bb957c5e-3244-474a-9264-21ca827728f6,Gerard King,1972-11-25,SF,2,6-9,230,US,Nicholls State
1223,64c096d3-2f1c-4898-863f-c9933ccc5767,Gheorghe Mureșan,1971-02-14,C,5,7-7,303,RO,
1224,ccfb3852-478e-425c-bb0f-3bd4f7f1698e,Gian Clavell,1993-11-26,SG,R,6-4,185,PR,Colorado State
1225,84b23b88-911a-47bf-a37e-675d975f9fef,Giannis Antetokounmpo,1994-12-06,PF,7,6-11,242,GR,
1226,d655545f-e194-4eb5-94bb-fdbe9783292c,Gigi Datome,1987-11-27,SF,1,6-8,215,IT,
1227,33ca6402-c067-4f18-972c-d76f0b94035f,Gilbert Arenas,1982-01-06,PG,10,6-4,191,US,Arizona
1228,75afe808-a006-49e1-a5e9-b11c618a4114,Glen Davis,1986-01-01,PF,7,6-9,289,US,LSU
1229,17e16412-dc87-4f48-9b44-aa74ff66f06a,Glen Gondrezick,1955-08-30,PF,5,6-6,218,US,UNLV
1230,4f1cfe4c-7521-477b-8eac-c2e702a982bf,Glen Rice,1967-05-28,SF,14,6-8,215,US,Michigan
1231,72d2ab90-4ed1-42af-8a71-e431785e7c56,Glen Rice Jr.,1991-01-01,SG,1,6-6,206,US,Georgia Tech
1232,ba4dbcd4-918d-45ad-bb7c-c545b78157e0,Glenn Hagan,1955-06-25,PG,R,6-0,170,US,St. Bonaventure
1233,432e36c4-5ba7-495b-abd0-68ee3fd262d5,Glenn Hansen,1952-04-21,SG,2,6-4,205,US,LSU
1234,faa4cbcd-96ec-4abe-9537-e8a456a0b7d3,Glenn McDonald,1952-03-18,SF,2,6-6,190,US,Cal State Long Beach
1235,205f0de5-caa4-4983-b013-b673bee3071b,Glenn Mosley,1955-12-26,PF,1,6-8,195,US,Seton Hall
1236,c640eb18-8c0c-458e-910f-250561a10c2f,Glenn Robinson,1973-01-10,SF,10,6-7,225,US,Purdue
1237,9ae2fb88-3b80-477e-adfd-06bf3ba0806f,Glenn Robinson III,1994-01-08,SF,6,6-6,222,US,Michigan
1238,8edf1dc3-96ae-4e19-aac0-f50796ab44ba,God Shammgod,1976-04-29,PG,R,6-0,169,US,Providence
1239,ed7a25f2-1969-46cb-bfd3-331b17678bfb,Goga Bitadze,1999-07-20,C,1,6-11,250,GE,
1240,92ea47df-8c54-42ff-8e02-a2849b2e54bb,Goo Kennedy,1949-08-23,SF,5,6-5,205,US,TCU
1241,5c980b76-d57d-4525-88a9-e3d02f03312a,Goran Dragić,1986-05-06,PG,12,6-3,190,SI,
1242,120a475e-b779-4ab6-b93c-64666fcc3b28,Gordan Giriček,1977-06-20,SG,5,6-6,210,HR,
1243,e18135bc-3ee4-4f64-ac01-66323ccb37b4,Gordon Hayward,1990-03-23,SF,10,6-7,225,US,Butler
1244,85638130-0534-405e-aa0f-81a568304e7e,Gorgui Dieng,1990-01-18,C,7,6-10,252,SN,Louisville
1245,85cdb64f-a690-4ff3-b8d8-4ea36fcfa225,Grant Gondrezick,1963-01-19,SG,1,6-5,205,US,Pepperdine
1246,85ec6469-8d1a-490e-8ec6-1b6a1e2d1840,Grant Hill,1972-10-05,SF,17,6-8,225,US,Duke
1247,27c492a7-0e7e-4ff1-97b8-5e89991af1aa,Grant Jerrett,1993-07-08,PF,R,6-10,235,US,Arizona
1248,d7b7ccd2-c724-4fec-bf7e-da8f75529d1e,Grant Long,1966-03-12,PF,14,6-8,225,US,Eastern Michigan
1249,8d18640d-7b68-41ea-8986-f4af5b23baa3,Grant Riller,1997-02-08,PG,R,6-2,190,US,College of Charleston
1250,2ed44a53-e108-4f4e-99eb-f00b110ccd13,Grant Williams,1998-11-30,PF,1,6-6,236,US,Tennessee
1251,9a341b08-e2a9-4b21-b770-cab13d5c8fed,Granville Waiters,1961-01-08,C,4,6-11,225,US,Ohio State
1252,ab00e18c-2642-4dea-a3a8-834cf10f8c6d,Grayson Allen,1995-10-08,SG,2,6-4,198,US,Duke
1253,d65903ce-042c-4d49-b7ba-23e5cf7fa468,Greg Anderson,1964-06-22,C,9,6-10,230,US,Houston
1254,2ccde264-95ea-47a0-b04e-47acd3f636f1,Greg Anthony,1967-11-15,PG,10,6-0,176,US,"University of Portland, UNLV"
1255,511700fb-1f0d-4589-ab12-007d5945c1c6,Greg Ballard,1955-01-29,SF,10,6-7,215,US,Oregon
1256,8d23be1e-c219-4a16-bf20-601854e3459e,Greg Buckner,1976-09-16,SF,9,6-4,210,US,Clemson
1257,5d70fa0a-6b09-4cef-8b25-094d403d76dc,Greg Bunch,1956-05-15,SF,R,6-6,190,US,Cal State Fullerton
1258,76b57864-6ce7-47dd-b843-864cb7219d9d,Greg Butler,1966-03-11,C,2,6-11,240,US,Stanford
1259,4d7c8fb1-545f-4484-a633-85a1b38cb641,Greg Deane,1957-12-06,SG,R,6-4,190,US,Utah
1260,0ea40d4b-6cb5-4f30-a96d-8875dcaa3144,Greg Dreiling,1962-11-07,C,9,7-1,250,US,"Wichita State, Kansas"
1261,35156513-bce6-4d4f-97e7-3ccb3c91c686,Greg Foster,1968-10-03,C,12,6-11,240,US,"UCLA, Texas-El Paso"
1262,85009507-78b3-4748-9719-1e8c7b5e4b4f,Greg Graham,1970-11-26,SG,4,6-4,174,US,Indiana
1263,6d2a3ede-5e5d-4cd1-ac19-9a20f95d16c8,Greg Grant,1966-08-29,PG,5,5-7,140,US,Trenton State University
1264,f6e2816a-c538-4de6-901f-96e289aede9d,Greg Griffin,1952-09-06,SF,R,6-7,190,US,Idaho State University
1265,ed043c59-9892-4432-bfea-5674b64306b2,Greg Kelser,1957-09-17,SF,5,6-7,190,US,Michigan State
1266,45ad89e2-a072-4f87-8a56-102cebefd118,Greg Kite,1961-08-05,C,11,6-11,250,US,BYU
1267,a041fb9f-df7c-461b-baf2-4e7925360242,Greg Lee,1951-12-12,PG,1,6-3,190,US,UCLA
1268,bb359f34-16a4-4117-965c-363c499c31d9,Greg Minor,1971-09-18,SG,4,6-6,210,US,Louisville
1269,1dc582f3-4c66-4bb8-8035-1f60b1c3694c,Greg Monroe,1990-06-04,C,8,6-11,265,US,Georgetown
1270,9ae1dfc6-b828-4f87-ae40-3268700cab65,Greg Oden,1988-01-22,C,2,7-0,250,US,Ohio State
1271,c9509129-8083-4041-9119-6942012af50d,Greg Ostertag,1973-03-06,C,10,7-2,280,US,Kansas
1272,b9a5f8f6-47fe-45e4-99e2-64096b1b34ff,Greg Smith,1947-01-28,SF,7,6-5,195,US,Western Kentucky
1273,7f25641f-5bd5-4608-a075-b7378c551d7a,Greg Smith,1991-01-08,PF,4,6-10,250,US,Fresno State
1274,11315b9d-7fe4-49f9-a329-e8090bbdcae3,Greg Stiemsma,1985-09-26,C,3,6-11,260,US,Wisconsin
1275,fa4668d1-6e60-4c24-b1e3-5f8ff08efbd5,Greg Stokes,1963-08-05,PF,1,6-10,220,US,Iowa
1276,c55797bd-3720-46ea-b96c-0f08fff6dfe5,Greg Sutton,1967-12-03,PG,2,6-2,170,US,Oral Roberts
1277,e3019117-fb3d-4db9-89e2-167d18f562ec,Greg Whittington,1993-02-07,PF,R,6-8,210,US,Georgetown
1278,da0f0c64-af9c-408f-a4e6-d53e3f345a86,Greivis Vásquez,1987-01-16,PG,6,6-6,217,VE,Maryland
1279,95f30d85-706b-4176-93e5-5b0210503189,Guerschon Yabusele,1995-12-17,PF,1,6-8,260,FR,
1280,d17b4c29-ac80-4193-b77d-bca179b2b19b,Guillermo Díaz,1985-03-04,SG,R,6-2,192,PR,Miami (FL)
1281,bbc733fd-9058-4eea-9d0c-41f30200a21a,Gundars Vētra,1967-05-22,SF,R,6-6,195,LV,
1282,746d6294-dca0-46c8-b9e0-be1298dff118,Gus Bailey,1951-02-18,SG,3,6-5,185,US,Texas-El Paso
1283,e039cfd2-0055-42d4-acb3-8f2e75701f85,Gus Gerard,1953-07-27,SF,6,6-8,200,US,Virginia
1284,67802e89-db0b-4ae6-a9ba-26f669b39713,Gus Williams,1953-10-10,SG,10,6-2,175,US,USC
1285,248e4bc6-393b-4d6e-99bb-77e6b15580b1,Gustavo Ayón,1985-04-01,C,2,6-10,250,MX,
1286,508b4206-7813-42e2-aa84-be91f8ccb1f0,Guy Morgan,1960-08-23,SG,R,6-8,205,US,Wake Forest
1287,246f92fb-f584-4608-bfc0-a54a3fc5547e,Guy Rucker,1977-07-27,PF,R,6-11,265,US,Iowa
1288,289166c3-5b93-4482-bd6c-1913105243f7,Guy Williams,1960-07-01,PF,1,6-9,200,US,"San Francisco, Washington State"
1289,d148b595-3d6d-4961-bd30-c40764011817,Ha Seung-Jin,1985-08-04,C,1,7-3,305,KR,
1290,d5cfe8c4-84d7-4b9a-8cbf-51d7754b480f,Hakeem Olajuwon,1963-01-21,C,17,7-0,255,NG,Houston
1291,66d624de-297b-4c8c-895e-4d96bdac5e23,Hakim Warrick,1982-07-08,PF,7,6-9,219,US,Syracuse
1292,ce5ac5ec-3fc8-400a-a962-59ff527a090a,Hamady N'Diaye,1987-01-12,C,2,7-0,235,SN,Rutgers University
1293,de08fe90-8e45-4aa2-843b-5445f6a4c103,Hamed Haddadi,1985-05-19,C,4,7-2,254,IR,
1294,5b346e13-d1ea-4604-88fb-32e48f0e330c,Hamidou Diallo,1998-07-31,SG,2,6-5,202,US,Kentucky
1295,34fc185f-0859-4494-9f61-d0042fbb117d,Hank McDowell,1959-11-13,PF,5,6-9,215,US,Memphis
1296,6342cc2d-137d-476e-8e36-eccd65ce55f5,Hanno Möttölä,1976-09-09,C,1,6-11,247,FI,Utah
1297,844a0587-c03e-47e7-9d53-916975a4f32a,Harold Ellis,1970-10-07,SF,2,6-5,200,US,Morehouse College
1298,94c97b83-222f-4d92-81aa-e254edce368e,Harold Jamison,1976-11-20,PF,1,6-8,260,US,Clemson
1299,c7576616-28ca-42cf-a561-37e526246851,Harold Keeling,1963-09-18,SG,R,6-4,185,US,Santa Clara
1300,bd79df5f-d78a-4d95-9729-2562406b6613,Harold Miner,1971-05-05,SG,3,6-5,210,US,USC
1301,fff067eb-ef83-4bcb-a2f3-ffe21a254c76,Harold Pressley,1963-07-14,SF,3,6-7,210,US,Villanova
1302,7f917853-add0-485f-a386-c63c71590333,Harrison Barnes,1992-05-30,PF,8,6-8,225,US,UNC
1303,c16e46c4-b780-4b58-80fd-94a1795a24e2,Harry Davis,1956-01-27,SF,1,6-7,220,US,Florida State
1304,96400ff5-f498-4cb3-b30c-25643b7023eb,Harry Giles,1998-04-22,C,2,6-11,240,US,Duke
1305,cd997ca8-638e-41f0-a230-fc9ac12289bf,Harthorne Wingo,1947-09-09,PF,3,6-6,210,US,Friendship Junior College
1306,d1ec8056-5ba6-4153-81af-ce4a27e5faea,Harvey Catchings,1951-09-02,C,10,6-9,218,US,Hardin-Simmons University
1307,45fd4ee2-36a6-4e5c-82c5-b0ce3c082d17,Harvey Grant,1965-07-04,PF,10,6-8,195,US,"Clemson, Oklahoma"
1308,cf1101e4-8f82-446b-b30d-447b922f07e2,Hasheem Thabeet,1987-02-16,C,4,7-3,263,TZ,UConn
1309,a43fec1a-d4d9-4fa1-b3a6-dc9eae2b76ca,Hassan Adams,1984-06-20,SG,1,6-4,220,US,Arizona
1310,c716c2b7-4334-4992-88d3-c980ff770f32,Hassan Whiteside,1989-06-13,C,8,7-0,265,US,Marshall
1311,c3c7a2b2-cc41-4da4-9ea0-f8dab7d81496,Hawkeye Whitney,1957-06-22,SG,1,6-5,235,US,NC State
1312,f88a4c50-a637-45d3-9124-562a0bdf0ff5,Haywood Highsmith,1996-12-09,SF,R,6-7,220,US,Wheeling University
1313,408b33aa-0973-4a85-bcd9-d56de56bb0c1,Haywoode Workman,1966-01-23,PG,7,6-2,180,US,"Winston-Salem State, Oral Roberts"
1314,72aec124-3c98-4af1-a6d6-f86feabd69df,Hedo Türkoğlu,1979-03-19,SF,14,6-10,220,TR,
1315,b07a8ca3-82d5-438f-ba57-5ecf9214751f,Henry Bibby,1949-11-24,PG,8,6-1,185,US,UCLA
1316,f9df0b17-ec8d-48d0-a6b2-46f1fc66075a,Henry Dickerson,1951-11-27,PG,1,6-4,190,US,University of Charleston
1317,d5227a4e-7ea4-4565-90ec-54d4487190fd,Henry Ellenson,1997-01-13,PF,4,6-10,240,US,Marquette
1318,925c4c87-a224-4a4a-8e03-71da4408d405,Henry James,1965-07-29,PF,6,6-8,220,US,"South Plains College, St. Mary's University"
1319,6b1421e6-b202-4983-91d1-4e65beb22bd7,Henry Sims,1990-03-27,C,3,6-10,248,US,Georgetown
1320,5db5ccb6-71d2-4d61-915a-f0654361e340,Henry Turner,1966-08-18,PF,1,6-7,200,US,Cal State Fullerton
1321,c8f0c405-642c-4623-b84c-c67e37aa2ad6,Henry Walker,1987-10-09,SF,4,6-6,220,US,Kansas State
1322,201f37e3-f24b-4877-98e9-ca70f0fd994c,Henry Ward,1952-01-30,SG,1,6-4,195,US,Jackson State University
1323,78881a00-7ea2-48af-b44a-be97b6d7c2aa,Herb Williams,1958-02-16,C,17,6-10,242,US,Ohio State
1324,ea29d312-0b7f-4003-a809-7a443e48c652,Herm Gilliam,1946-05-05,SG,7,6-3,190,US,Purdue
1325,761446df-21fe-429d-8b55-3f636b537514,Hersey Hawkins,1966-09-29,SG,11,6-3,190,US,Bradley
1326,c281169b-199d-4389-b6dd-d23d776ea62c,Hilton Armstrong,1984-11-11,C,5,6-11,235,US,UConn
1327,cdc47708-4a4d-4c24-a2b1-8e8adbe26984,Hiram Fuller,1981-05-15,PF,R,6-9,240,US,Fresno State
1328,f02270a3-5f9c-46c7-8e66-c86d6fc1f471,Hollis Copeland,1955-12-20,SF,1,6-6,180,US,Rutgers University
1329,269bb6f9-3e00-4c80-bfc0-cf29c2a7991d,Hollis Thompson,1991-04-03,SG,3,6-8,206,US,Georgetown
1330,2209efe9-f220-4a0b-852a-552d204138f9,Horace Grant,1965-07-04,PF,16,6-10,215,US,Clemson
1331,c18b3890-15f1-4cc1-be7f-4fc86a7e3d49,Horace Jenkins,1974-10-14,PG,R,6-1,180,US,William Paterson University
1332,db510f60-5ec5-4926-89b7-7a3a8be00ece,Horacio Llamas,1973-07-17,C,1,6-11,285,MX,Grand Canyon University
1333,9cd33dd0-324e-47f1-9ae0-9d0600b382c1,Hot Rod Williams,1962-08-09,C,12,6-11,215,US,Tulane
1334,a35b9505-a41a-465a-a46d-0e64caeb479c,Howard Carter,1961-10-26,SG,1,6-5,215,US,LSU
1335,0951f4e1-755a-47be-bfb0-b9290e6e17f9,Howard Eisley,1972-12-04,PG,11,6-2,177,US,Boston College
1336,a49656aa-f2b8-4cc3-8495-7609b7229b47,Howard Nathan,1972-01-21,PG,R,5-11,175,US,"DePaul, Louisiana-Monroe"
1337,8e99efd4-720f-44cb-8c93-132b22e6cabb,Howard Porter,1948-08-31,SF,6,6-8,220,US,Villanova
1338,5fdf1ef6-5f56-4b05-92e4-048310b7bdf0,Howard Wood,1959-05-20,SF,R,6-7,235,US,Tennessee
1339,bbee1f99-d39f-4456-874b-fc413fe946a2,Howard Wright,1967-12-20,PF,1,6-8,220,US,Stanford
1340,a2400249-aec8-4ec8-a10e-22815500572b,Hubert Davis,1970-05-17,SG,11,6-5,183,US,UNC
1341,ae5af8ce-1f91-40c0-a73f-e04960a2c715,Hutch Jones,1959-09-01,SF,1,6-8,190,US,"Buffalo State, Vanderbilt"
1342,acb49ed5-bf9c-441e-a04f-b3c74b3f1f6b,Ian Clark,1991-03-07,SG,5,6-3,175,US,Belmont
1343,0d6d039d-710c-4760-9b14-3a017d3579b3,Ian Lockhart,1967-06-25,SF,R,6-8,240,BS,Tennessee
1344,78b72114-c3dd-439d-83c7-ef2284a67b70,Ian Mahinmi,1986-11-05,C,11,6-11,262,FR,
